,X,Y,com_insee,com_nom,Type,geometry,0
6311,3.1273511,48.9510511997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273511 48.9510511997045),23972
6312,3.1273752,48.9510568997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273752 48.9510568997045),23719
6312,3.1273752,48.9510568997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273752 48.9510568997045),23845
6312,3.1273752,48.9510568997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273752 48.9510568997045),23846
6312,3.1273752,48.9510568997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273752 48.9510568997045),23971
6312,3.1273752,48.9510568997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273752 48.9510568997045),23972
6313,3.127398,48.9510616997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.127398 48.9510616997045),23719
6313,3.127398,48.9510616997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.127398 48.9510616997045),23845
6313,3.127398,48.9510616997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.127398 48.9510616997045),23846
6313,3.127398,48.9510616997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.127398 48.9510616997045),23971
6313,3.127398,48.9510616997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.127398 48.9510616997045),23972
6314,2.1613288,48.8004420997418,78686,Viroflay,recycling,POINT (2.1613288 48.8004420997418),10254
6314,2.1613288,48.8004420997418,78686,Viroflay,recycling,POINT (2.1613288 48.8004420997418),10380
6314,2.1613288,48.8004420997418,78686,Viroflay,recycling,POINT (2.1613288 48.8004420997418),10381
6314,2.1613288,48.8004420997418,78686,Viroflay,recycling,POINT (2.1613288 48.8004420997418),10506
6315,2.1617562,48.8006767997418,78686,Viroflay,recycling,POINT (2.1617562 48.8006767997418),10254
6315,2.1617562,48.8006767997418,78686,Viroflay,recycling,POINT (2.1617562 48.8006767997418),10380
6315,2.1617562,48.8006767997418,78686,Viroflay,recycling,POINT (2.1617562 48.8006767997418),10381
6315,2.1617562,48.8006767997418,78686,Viroflay,recycling,POINT (2.1617562 48.8006767997418),10506
6316,2.1608052,48.799940599742,78686,Viroflay,recycling,POINT (2.1608052 48.799940599742),10254
6316,2.1608052,48.799940599742,78686,Viroflay,recycling,POINT (2.1608052 48.799940599742),10380
6316,2.1608052,48.799940599742,78686,Viroflay,recycling,POINT (2.1608052 48.799940599742),10381
6316,2.1608052,48.799940599742,78686,Viroflay,recycling,POINT (2.1608052 48.799940599742),10506
6317,2.2299742,48.5804601997963,91207,Égly,recycling,POINT (2.2299742 48.5804601997963),11286
6317,2.2299742,48.5804601997963,91207,Égly,recycling,POINT (2.2299742 48.5804601997963),11287
6317,2.2299742,48.5804601997963,91207,Égly,recycling,POINT (2.2299742 48.5804601997963),11412
6317,2.2299742,48.5804601997963,91207,Égly,recycling,POINT (2.2299742 48.5804601997963),11413
6318,2.1663585,48.7985959997423,78686,Viroflay,recycling,POINT (2.1663585 48.7985959997423),10254
6318,2.1663585,48.7985959997423,78686,Viroflay,recycling,POINT (2.1663585 48.7985959997423),10380
6318,2.1663585,48.7985959997423,78686,Viroflay,recycling,POINT (2.1663585 48.7985959997423),10381
6318,2.1663585,48.7985959997423,78686,Viroflay,recycling,POINT (2.1663585 48.7985959997423),10506
6318,2.1663585,48.7985959997423,78686,Viroflay,recycling,POINT (2.1663585 48.7985959997423),10507
6319,2.3491448,48.8369603997327,75056,Paris,recycling,POINT (2.3491448 48.8369603997327),12896
6319,2.3491448,48.8369603997327,75056,Paris,recycling,POINT (2.3491448 48.8369603997327),13022
6319,2.3491448,48.8369603997327,75056,Paris,recycling,POINT (2.3491448 48.8369603997327),13148
6320,2.3465357,48.8375155997326,75056,Paris,recycling,POINT (2.3465357 48.8375155997326),12770
6320,2.3465357,48.8375155997326,75056,Paris,recycling,POINT (2.3465357 48.8375155997326),12895
6320,2.3465357,48.8375155997326,75056,Paris,recycling,POINT (2.3465357 48.8375155997326),12896
6320,2.3465357,48.8375155997326,75056,Paris,recycling,POINT (2.3465357 48.8375155997326),13021
6320,2.3465357,48.8375155997326,75056,Paris,recycling,POINT (2.3465357 48.8375155997326),13022
6321,2.3799308,48.8614865997267,75056,Paris,recycling,POINT (2.3799308 48.8614865997267),13271
6321,2.3799308,48.8614865997267,75056,Paris,recycling,POINT (2.3799308 48.8614865997267),13397
6321,2.3799308,48.8614865997267,75056,Paris,recycling,POINT (2.3799308 48.8614865997267),13398
6321,2.3799308,48.8614865997267,75056,Paris,recycling,POINT (2.3799308 48.8614865997267),13523
6321,2.3799308,48.8614865997267,75056,Paris,recycling,POINT (2.3799308 48.8614865997267),13524
6322,2.344341,48.8350083997332,75056,Paris,recycling,POINT (2.344341 48.8350083997332),12770
6322,2.344341,48.8350083997332,75056,Paris,recycling,POINT (2.344341 48.8350083997332),12896
6322,2.344341,48.8350083997332,75056,Paris,recycling,POINT (2.344341 48.8350083997332),12897
6322,2.344341,48.8350083997332,75056,Paris,recycling,POINT (2.344341 48.8350083997332),13022
6322,2.344341,48.8350083997332,75056,Paris,recycling,POINT (2.344341 48.8350083997332),13023
6323,2.3490194,48.8371920997327,75056,Paris,recycling,POINT (2.3490194 48.8371920997327),12896
6323,2.3490194,48.8371920997327,75056,Paris,recycling,POINT (2.3490194 48.8371920997327),13021
6323,2.3490194,48.8371920997327,75056,Paris,recycling,POINT (2.3490194 48.8371920997327),13022
6323,2.3490194,48.8371920997327,75056,Paris,recycling,POINT (2.3490194 48.8371920997327),13148
6324,2.3418605,48.8348991997333,75056,Paris,recycling,POINT (2.3418605 48.8348991997333),12770
6324,2.3418605,48.8348991997333,75056,Paris,recycling,POINT (2.3418605 48.8348991997333),12771
6324,2.3418605,48.8348991997333,75056,Paris,recycling,POINT (2.3418605 48.8348991997333),12896
6324,2.3418605,48.8348991997333,75056,Paris,recycling,POINT (2.3418605 48.8348991997333),12897
6324,2.3418605,48.8348991997333,75056,Paris,recycling,POINT (2.3418605 48.8348991997333),13022
6325,1.8880868,48.9039552997161,78305,Herbeville,recycling,POINT (1.8880868 48.9039552997161),6462
6325,1.8880868,48.9039552997161,78305,Herbeville,recycling,POINT (1.8880868 48.9039552997161),6463
6325,1.8880868,48.9039552997161,78305,Herbeville,recycling,POINT (1.8880868 48.9039552997161),6588
6325,1.8880868,48.9039552997161,78305,Herbeville,recycling,POINT (1.8880868 48.9039552997161),6589
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),9764
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),9765
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),9890
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),9891
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),10016
6326,2.1255599,48.6713339997738,91274,Gometz-la-Ville,recycling,POINT (2.1255599 48.6713339997738),10017
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),9764
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),9765
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),9890
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),9891
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),10016
6327,2.1255901,48.6713251997738,91274,Gometz-la-Ville,recycling,POINT (2.1255901 48.6713251997738),10017
6328,2.5494504,48.6683389997746,77122,Combs-la-Ville,recycling,POINT (2.5494504 48.6683389997746),15687
6328,2.5494504,48.6683389997746,77122,Combs-la-Ville,recycling,POINT (2.5494504 48.6683389997746),15812
6328,2.5494504,48.6683389997746,77122,Combs-la-Ville,recycling,POINT (2.5494504 48.6683389997746),15813
6328,2.5494504,48.6683389997746,77122,Combs-la-Ville,recycling,POINT (2.5494504 48.6683389997746),15939
6329,2.5566915,48.6659286997752,77122,Combs-la-Ville,recycling,POINT (2.5566915 48.6659286997752),15813
6329,2.5566915,48.6659286997752,77122,Combs-la-Ville,recycling,POINT (2.5566915 48.6659286997752),15939
6329,2.5566915,48.6659286997752,77122,Combs-la-Ville,recycling,POINT (2.5566915 48.6659286997752),15940
6329,2.5566915,48.6659286997752,77122,Combs-la-Ville,recycling,POINT (2.5566915 48.6659286997752),16065
6330,2.5567331,48.6659343997752,77122,Combs-la-Ville,recycling,POINT (2.5567331 48.6659343997752),15813
6330,2.5567331,48.6659343997752,77122,Combs-la-Ville,recycling,POINT (2.5567331 48.6659343997752),15939
6330,2.5567331,48.6659343997752,77122,Combs-la-Ville,recycling,POINT (2.5567331 48.6659343997752),15940
6330,2.5567331,48.6659343997752,77122,Combs-la-Ville,recycling,POINT (2.5567331 48.6659343997752),16065
6331,2.5566508,48.6659230997752,77122,Combs-la-Ville,recycling,POINT (2.5566508 48.6659230997752),15813
6331,2.5566508,48.6659230997752,77122,Combs-la-Ville,recycling,POINT (2.5566508 48.6659230997752),15939
6331,2.5566508,48.6659230997752,77122,Combs-la-Ville,recycling,POINT (2.5566508 48.6659230997752),15940
6331,2.5566508,48.6659230997752,77122,Combs-la-Ville,recycling,POINT (2.5566508 48.6659230997752),16065
6332,2.05968517240502,48.7875788284647,78297,Guyancourt,recycling,POINT (2.05968517240502 48.7875788284647),8869
6332,2.05968517240502,48.7875788284647,78297,Guyancourt,recycling,POINT (2.05968517240502 48.7875788284647),8870
6332,2.05968517240502,48.7875788284647,78297,Guyancourt,recycling,POINT (2.05968517240502 48.7875788284647),8995
6332,2.05968517240502,48.7875788284647,78297,Guyancourt,recycling,POINT (2.05968517240502 48.7875788284647),8996
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),6974
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),6975
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),7100
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),7101
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),7226
6333,1.92774304686328,48.8327528421326,78615,Thiverval-Grignon,recycling,POINT (1.92774304686328 48.8327528421326),7227
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12380
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12381
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12506
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12507
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12632
6334,2.3166081179928,48.9415097078069,92078,Villeneuve-la-Garenne,recycling,POINT (2.3166081179928 48.9415097078069),12633
6335,2.57526389380498,48.9474681379091,93073,Tremblay-en-France,recycling,POINT (2.57526389380498 48.9474681379091),16033
6335,2.57526389380498,48.9474681379091,93073,Tremblay-en-France,recycling,POINT (2.57526389380498 48.9474681379091),16034
6335,2.57526389380498,48.9474681379091,93073,Tremblay-en-France,recycling,POINT (2.57526389380498 48.9474681379091),16159
6335,2.57526389380498,48.9474681379091,93073,Tremblay-en-France,recycling,POINT (2.57526389380498 48.9474681379091),16160
6335,2.57526389380498,48.9474681379091,93073,Tremblay-en-France,recycling,POINT (2.57526389380498 48.9474681379091),16286
6336,2.1748946332825,48.947569899868,78586,Sartrouville,recycling,POINT (2.1748946332825 48.947569899868),10364
6336,2.1748946332825,48.947569899868,78586,Sartrouville,recycling,POINT (2.1748946332825 48.947569899868),10489
6336,2.1748946332825,48.947569899868,78586,Sartrouville,recycling,POINT (2.1748946332825 48.947569899868),10490
6336,2.1748946332825,48.947569899868,78586,Sartrouville,recycling,POINT (2.1748946332825 48.947569899868),10615
6336,2.1748946332825,48.947569899868,78586,Sartrouville,recycling,POINT (2.1748946332825 48.947569899868),10616
6337,2.22791365000016,48.7817298497524,92023,Clamart,recycling,POINT (2.22791365000016 48.7817298497524),11138
6337,2.22791365000016,48.7817298497524,92023,Clamart,recycling,POINT (2.22791365000016 48.7817298497524),11264
6337,2.22791365000016,48.7817298497524,92023,Clamart,recycling,POINT (2.22791365000016 48.7817298497524),11265
6337,2.22791365000016,48.7817298497524,92023,Clamart,recycling,POINT (2.22791365000016 48.7817298497524),11390
6337,2.22791365000016,48.7817298497524,92023,Clamart,recycling,POINT (2.22791365000016 48.7817298497524),11391
6338,2.22869126866224,48.7810185666471,92023,Clamart,recycling,POINT (2.22869126866224 48.7810185666471),11138
6338,2.22869126866224,48.7810185666471,92023,Clamart,recycling,POINT (2.22869126866224 48.7810185666471),11264
6338,2.22869126866224,48.7810185666471,92023,Clamart,recycling,POINT (2.22869126866224 48.7810185666471),11265
6338,2.22869126866224,48.7810185666471,92023,Clamart,recycling,POINT (2.22869126866224 48.7810185666471),11390
6338,2.22869126866224,48.7810185666471,92023,Clamart,recycling,POINT (2.22869126866224 48.7810185666471),11391
6339,2.22891886651257,48.7810151980404,92023,Clamart,recycling,POINT (2.22891886651257 48.7810151980404),11138
6339,2.22891886651257,48.7810151980404,92023,Clamart,recycling,POINT (2.22891886651257 48.7810151980404),11264
6339,2.22891886651257,48.7810151980404,92023,Clamart,recycling,POINT (2.22891886651257 48.7810151980404),11265
6339,2.22891886651257,48.7810151980404,92023,Clamart,recycling,POINT (2.22891886651257 48.7810151980404),11390
6339,2.22891886651257,48.7810151980404,92023,Clamart,recycling,POINT (2.22891886651257 48.7810151980404),11391
6340,2.23300650087354,48.7837019655802,92023,Clamart,recycling,POINT (2.23300650087354 48.7837019655802),11264
6340,2.23300650087354,48.7837019655802,92023,Clamart,recycling,POINT (2.23300650087354 48.7837019655802),11389
6340,2.23300650087354,48.7837019655802,92023,Clamart,recycling,POINT (2.23300650087354 48.7837019655802),11390
6340,2.23300650087354,48.7837019655802,92023,Clamart,recycling,POINT (2.23300650087354 48.7837019655802),11516
6341,2.23211083024171,48.7834334452387,92023,Clamart,recycling,POINT (2.23211083024171 48.7834334452387),11264
6341,2.23211083024171,48.7834334452387,92023,Clamart,recycling,POINT (2.23211083024171 48.7834334452387),11389
6341,2.23211083024171,48.7834334452387,92023,Clamart,recycling,POINT (2.23211083024171 48.7834334452387),11390
6341,2.23211083024171,48.7834334452387,92023,Clamart,recycling,POINT (2.23211083024171 48.7834334452387),11516
6342,2.23068843095411,48.7830293456024,92023,Clamart,recycling,POINT (2.23068843095411 48.7830293456024),11264
6342,2.23068843095411,48.7830293456024,92023,Clamart,recycling,POINT (2.23068843095411 48.7830293456024),11390
6342,2.23068843095411,48.7830293456024,92023,Clamart,recycling,POINT (2.23068843095411 48.7830293456024),11516
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),10909
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),10910
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),11035
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),11036
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),11161
6343,2.20968433287619,48.5721101129817,91207,Égly,recycling,POINT (2.20968433287619 48.5721101129817),11162
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8336
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8337
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8462
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8463
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8588
6344,2.02704555248243,49.0484261039071,95127,Cergy,recycling,POINT (2.02704555248243 49.0484261039071),8589
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2679
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2680
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2805
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2806
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2931
6345,1.62449987097122,48.9304476518351,78234,Flacourt,recycling,POINT (1.62449987097122 48.9304476518351),2932
6346,2.37396659903257,48.8832272897572,75056,Paris,recycling,POINT (2.37396659903257 48.8832272897572),13268
6346,2.37396659903257,48.8832272897572,75056,Paris,recycling,POINT (2.37396659903257 48.8832272897572),13269
6346,2.37396659903257,48.8832272897572,75056,Paris,recycling,POINT (2.37396659903257 48.8832272897572),13394
6346,2.37396659903257,48.8832272897572,75056,Paris,recycling,POINT (2.37396659903257 48.8832272897572),13395
6346,2.37396659903257,48.8832272897572,75056,Paris,recycling,POINT (2.37396659903257 48.8832272897572),13521
6347,2.37401399903257,48.8831966897571,75056,Paris,recycling,POINT (2.37401399903257 48.8831966897571),13268
6347,2.37401399903257,48.8831966897571,75056,Paris,recycling,POINT (2.37401399903257 48.8831966897571),13269
6347,2.37401399903257,48.8831966897571,75056,Paris,recycling,POINT (2.37401399903257 48.8831966897571),13394
6347,2.37401399903257,48.8831966897571,75056,Paris,recycling,POINT (2.37401399903257 48.8831966897571),13395
6347,2.37401399903257,48.8831966897571,75056,Paris,recycling,POINT (2.37401399903257 48.8831966897571),13521
