,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
168,2.3756326,48.8270879997352,Bibliothèque universitaire des langues et civilisations (BULAC),75056,Paris,library,Bibliothèque,POINT (2.3756326 48.8270879997352),[13275 13401 13402 13527]
169,2.2692443,48.7484541997547,Bibliothèque Municipale,91645,Verrières-le-Buisson,library,Bibliothèque,POINT (2.2692443 48.7484541997547),[11772 11897 11898 12024]
170,2.2977567,48.7547747997531,Médiathèque Anne Fontaine,92002,Antony,library,Médiathèque,POINT (2.2977567 48.7547747997531),[12149 12275 12276 12401]
171,2.2373257,48.8846365997209,Palais de la Médiathèque,92062,Puteaux,library,Médiathèque,POINT (2.2373257 48.8846365997209),[11253 11378 11379 11504 11505]
172,2.2365861,48.6817030997712,Bibliothèque,91666,Villejust,library,Bibliothèque,POINT (2.2365861 48.6817030997712),[11275 11401 11402 11527 11528]
173,2.304698,48.6506888997789,Bibliothèque Jean Rostand,91549,Sainte-Geneviève-des-Bois,library,Bibliothèque,POINT (2.304698 48.6506888997789),[12286 12287 12412 12413 12539]
174,2.0987829,49.0190113996876,Missing,95218,Éragny,library,Bibliothèque,POINT (2.0987829 49.0190113996876),[9347 9348 9473 9474 9600]
175,2.2479156,48.9469785997055,Médiathèque Elsa Triolet - Aragon,95018,Argenteuil,library,Médiathèque,POINT (2.2479156 48.9469785997055),[11497 11498 11623 11624]
176,2.3998952,48.8720637997241,Bibliothèque Oscar Wilde,75056,Paris,library,Bibliothèque,POINT (2.3998952 48.8720637997241),[13522 13648 13649 13774 13775]
177,2.6357721,48.8511640997292,Médiathèque intercommunale de l'Arche Guédon,77468,Torcy,library,Médiathèque,POINT (2.6357721 48.8511640997292),[16926 16927 17052 17053 17178]
178,2.1358003,48.7002252997667,Bibliothèque du centre,91272,Gif-sur-Yvette,library,Bibliothèque,POINT (2.1358003 48.7002252997667),[ 9887 10013 10014 10139]
179,2.3319526,48.6401383997816,Bibliothèque François Mauriac,91549,Sainte-Geneviève-des-Bois,library,Bibliothèque,POINT (2.3319526 48.6401383997816),[12666 12791 12792 12918]
180,2.331724,48.6398644997816,Médiathèque Jacques Brel,91549,Sainte-Geneviève-des-Bois,library,Médiathèque,POINT (2.331724 48.6398644997816),[12666 12791 12792 12918]
181,2.3480233,48.6412278997813,Bibliothèque Honoré de Balzac,91549,Sainte-Geneviève-des-Bois,library,Bibliothèque,POINT (2.3480233 48.6412278997813),[12917 12918 13043 13044 13170]
182,2.3896217,48.876119699723,Bibliothèque paroissiale,75056,Paris,library,Bibliothèque,POINT (2.3896217 48.876119699723),[13396 13521 13522 13647 13648]
183,2.3935158,48.9018981997167,Bibliothèque Jules-Verne,93055,Pantin,library,Bibliothèque,POINT (2.3935158 48.9018981997167),[13518 13519 13644 13645 13771]
184,2.2102715,48.7119192997637,Binet BD,91477,Palaiseau,library,Bibliothèque,POINT (2.2102715 48.7119192997637),[10894 11019 11020 11146]
185,2.3219231,48.884454799721,Bibliothèque Batignolles,75056,Paris,library,Bibliothèque,POINT (2.3219231 48.884454799721),[12512 12513 12638 12639 12765]
186,2.3404139,48.8665218997254,Bibliothèque Charlotte Delbo,75056,Paris,library,Bibliothèque,POINT (2.3404139 48.8665218997254),[12766 12767 12892 12893 13019]
187,2.3199849,48.8382459997324,Bibliothèque Benoîte Groult,75056,Paris,library,Bibliothèque,POINT (2.3199849 48.8382459997324),[12517 12518 12643 12644 12770]
188,2.3790539,48.8927829997189,Bibliothèque Benjamin Rabier,75056,Paris,library,Bibliothèque,POINT (2.3790539 48.8927829997189),[13268 13393 13394 13519 13520]
189,2.3196463,48.8897842997197,Bibliothèque Colette Vivier,75056,Paris,library,Bibliothèque,POINT (2.3196463 48.8897842997197),[12386 12512 12513 12638 12639]
190,2.3573818,48.8717680997241,Bibliothèque Chateau d'Eau,75056,Paris,library,Bibliothèque,POINT (2.3573818 48.8717680997241),[13018 13019 13144 13145 13270]
191,2.3532017,48.8567194997279,Bibliothèque de l'Hôtel de Ville,75056,Paris,library,Bibliothèque,POINT (2.3532017 48.8567194997279),[12894 13019 13020 13145 13146]
192,2.3115582,48.8312881997342,Bibliothèque municipale Aimé Césaire,75056,Paris,library,Bibliothèque,POINT (2.3115582 48.8312881997342),[12392 12393 12518 12519]
193,2.3452788,48.8328124997338,Bibliothèque du Saulchoir,75056,Paris,library,Bibliothèque,POINT (2.3452788 48.8328124997338),[12770 12896 12897 13022 13023]
194,2.3031358,48.8524436997289,Bibliothèque,75056,Paris,library,Bibliothèque,POINT (2.3031358 48.8524436997289),[12264 12265 12390 12391 12516]
195,2.3477295,48.7488195997546,Bibliothèque musicale Arlette Sweetman,94065,Rungis,library,Bibliothèque,POINT (2.3477295 48.7488195997546),[12905 12906 13031 13032 13158]
196,1.9814766,49.0258341996859,Bibliothèque de Menucourt,95388,Menucourt,library,Bibliothèque,POINT (1.9814766 49.0258341996859),[7709 7834 7835 7961]
197,1.7140675,48.944793099706,Missing,78104,Breuil-Bois-Robert,library,Bibliothèque,POINT (1.7140675 48.944793099706),[3938 4063 4064 4190]
198,2.3543264,48.8473086997302,Bibliothèque Mathématiques Informatique Recherche,75056,Paris,library,Bibliothèque,POINT (2.3543264 48.8473086997302),[12895 13020 13021 13146 13147]
199,2.4197847,48.7013704997664,Bibliothèque Charlotte Delbo,91657,Vigneux-sur-Seine,library,Bibliothèque,POINT (2.4197847 48.7013704997664),[13919 13920 14045 14046 14171]
200,2.4701436,48.6379108997821,Missing,91225,Étiolles,library,Bibliothèque,POINT (2.4701436 48.6379108997821),[14556 14682 14683 14808 14809]
201,2.0446652,48.8109295997392,Bibliothèque Municipale,78242,Fontenay-le-Fleury,library,Bibliothèque,POINT (2.0446652 48.8109295997392),[8615 8740 8741 8867]
202,1.9828644,48.7817894997465,Médiathèque Anatole-France,78621,Trappes,library,Médiathèque,POINT (1.9828644 48.7817894997465),[7736 7862 7863 7988]
203,2.0943639,48.722964799761,Médiathèque Jacques-Brel,78356,Magny-les-Hameaux,library,Médiathèque,POINT (2.0943639 48.722964799761),[9255 9380 9381 9506 9507]
204,2.1325508,48.8106068997393,Bibliothèque Notre-Dame,78646,Versailles,library,Bibliothèque,POINT (2.1325508 48.8106068997393),[ 9875 10000 10001 10127]
205,2.1603276,48.8024495997413,Bibliothèque des Prés-aux-Bois,78646,Versailles,library,Bibliothèque,POINT (2.1603276 48.8024495997413),[10253 10254 10379 10380 10506]
206,2.1307981,48.8003796997418,Bibliothèque de l’Université inter-âges,78646,Versailles,library,Bibliothèque,POINT (2.1307981 48.8003796997418),[ 9750  9876  9877 10002 10003]
207,2.1553063,48.7948315997432,Bibliothèque de Porchefontaine,78646,Versailles,library,Bibliothèque,POINT (2.1553063 48.7948315997432),[10129 10254 10255 10380 10381]
208,2.1522259,48.8021322997414,Bibliothèque annexe Vauban,78646,Versailles,library,Bibliothèque,POINT (2.1522259 48.8021322997414),[10128 10253 10254 10380]
209,2.1258744,48.7966487997428,Bibliothèque Saint-Louis,78646,Versailles,library,Bibliothèque,POINT (2.1258744 48.7966487997428),[ 9750  9751  9876  9877 10002 10003]
210,2.1433436,48.8128970997387,Bibliothèque de Clagny-Glatigny,78646,Versailles,library,Bibliothèque,POINT (2.1433436 48.8128970997387),[10000 10001 10126 10127 10253]
211,2.3570791,48.8308700997343,Bibliothèque Italie,75056,Paris,library,Bibliothèque,POINT (2.3570791 48.8308700997343),[13022 13023 13148 13149 13275]
212,2.1215132,48.7266214997601,Villiers-le-Bâcle,91679,Villiers-le-Bâcle,library,Bibliothèque,POINT (2.1215132 48.7266214997601),[9632 9758 9759 9884 9885]
213,2.2531455,48.8796334997222,Médiathèque Longchamp,92051,Neuilly-sur-Seine,library,Médiathèque,POINT (2.2531455 48.8796334997222),[11505 11631 11632 11757 11758]
214,2.5512896,48.9599044997023,Médiathèque,93078,Villepinte,library,Médiathèque,POINT (2.5512896 48.9599044997023),[15654 15780 15781 15906 15907]
215,2.3116776,48.9532559997039,Médiathèque Colette,93031,Épinay-sur-Seine,library,Médiathèque,POINT (2.3116776 48.9532559997039),[12379 12505 12506 12631]
216,2.290526,48.6410084997813,Bibliothèque Municipale de Longpont-sur-Orge,91347,Longpont-sur-Orge,library,Bibliothèque,POINT (2.290526 48.6410084997813),[12036 12161 12162 12287 12288]
217,2.0632929,48.8871907997203,Bibliothèque associative,78551,Saint-Germain-en-Laye,library,Bibliothèque,POINT (2.0632929 48.8871907997203),[8858 8859 8984 8985 9110 9111]
218,2.536223,48.9188668997124,Médiathèque René Cassin,93046,Livry-Gargan,library,Médiathèque,POINT (2.536223 48.9188668997124),[15532 15533 15658 15659 15785]
219,2.2370669,48.8464370997304,Bibliothèque du Parchamp,92012,Boulogne-Billancourt,library,Bibliothèque,POINT (2.2370669 48.8464370997304),[11257 11382 11383 11509]
220,2.2567558,48.8331608997337,Bibliothèque Point du Jour,92012,Boulogne-Billancourt,library,Bibliothèque,POINT (2.2567558 48.8331608997337),[11636 11637 11762 11763]
221,2.2941032,48.8256463997356,Biblio-Club de Vanves,92075,Vanves,library,Bibliothèque,POINT (2.2941032 48.8256463997356),[12141 12142 12267 12268 12393]
222,2.3459483,48.844107699731,Médiathèque - Archives,75056,Paris,library,Médiathèque,POINT (2.3459483 48.844107699731),[12769 12895 12896 13021 13022]
223,2.2883326,48.8216234997366,Bibliothèque municipale,92075,Vanves,library,Bibliothèque,POINT (2.2883326 48.8216234997366),[12015 12016 12141 12142 12267 12268]
224,2.3587491,48.908606199715,Médiathèque Don Quichotte,93066,Saint-Denis,library,Médiathèque,POINT (2.3587491 48.908606199715),[13014 13140 13141 13266]
225,2.3722707,48.9378071997077,Médiathèque Aladin,93066,Saint-Denis,library,Médiathèque,POINT (2.3722707 48.9378071997077),[13137 13262 13263 13388 13389]
226,2.0666731,49.0882041996705,Bibliothèque Municipale,95271,Génicourt,library,Bibliothèque,POINT (2.0666731 49.0882041996705),[8836 8962 8963 9088]
227,1.976884,48.9807449996971,Médiathèque,78642,Verneuil-sur-Seine,library,Médiathèque,POINT (1.976884 48.9807449996971),[7588 7714 7840]
228,1.859654,48.8821928997215,Bibliothèque Municipale,78415,Montainville,library,Bibliothèque,POINT (1.859654 48.8821928997215),[5961 6086 6087 6213]
229,2.2769696,48.9268515997105,Médiathèque Alexandre Jardin,92004,Asnières-sur-Seine,library,Médiathèque,POINT (2.2769696 48.9268515997105),[11878 12004 12130]
230,2.0573955,48.8040632997409,Bibliothèque Albert Camus,78545,Saint-Cyr-l'École,library,Bibliothèque,POINT (2.0573955 48.8040632997409),[8742 8867 8868 8993 8994]
231,2.5055723,48.614223499788,Médiathèque Pierre Seghers,91573,Saint-Pierre-du-Perray,library,Médiathèque,POINT (2.5055723 48.614223499788),[15063 15188 15189 15314 15315]
232,2.1940224,48.8656111997257,Bibliothèque Les Mazurières,92063,Rueil-Malmaison,library,Bibliothèque,POINT (2.1940224 48.8656111997257),[10750 10751 10876 10877]
233,2.6900676,48.8889695997199,Bibliothèque Annie et Jean Philbert,77372,Pomponne,library,Bibliothèque,POINT (2.6900676 48.8889695997199),[17678 17679 17804 17805 17930]
234,2.2845474,48.8619234997266,Médiathèque Germaine Tillion,75056,Paris,library,Médiathèque,POINT (2.2845474 48.8619234997266),[12011 12012 12137 12138 12263]
235,2.2319953,48.9859706996958,Médiathèque Municipale,95252,Franconville,library,Médiathèque,POINT (2.2319953 48.9859706996958),[11241 11242 11367 11368 11493]
236,2.5052618,49.0920334996696,Bibliothèque Municipale,95371,Marly-la-Ville,library,Bibliothèque,POINT (2.5052618 49.0920334996696),[15009 15010 15135 15136 15261 15262]
237,2.3817212,48.8048869997407,Médiathèque Monmousseau,94041,Ivry-sur-Seine,library,Médiathèque,POINT (2.3817212 48.8048869997407),[13403 13404 13529 13530]
238,1.9943371,48.7185843997621,Bibliothèque Municipale,78548,Saint-Forget,library,Bibliothèque,POINT (1.9943371 48.7185843997621),[7869 7995 7996 8121 8122]
239,2.1777333,48.8752027997233,Livres en Liberté,92063,Rueil-Malmaison,library,Dépôt à livres,POINT (2.1777333 48.8752027997233),[10497 10498 10623 10624 10750]
240,2.2411673,48.6571632997773,Maison des activités culturelles,91458,Nozay,library,Bibliothèque,POINT (2.2411673 48.6571632997773),[11404 11530 11656]
241,2.341186,48.8516294997291,"Bibliothèque interuniversitaire de Santé, pôle médecine-odontologie",75056,Paris,library,Bibliothèque,POINT (2.341186 48.8516294997291),[12768 12769 12894 12895 13020 13021]
242,2.3359232,48.8433201997312,"Bibliothèque interuniversitaire de Santé, pôle Pharmacie-biologie-cosmétologie",75056,Paris,library,Bibliothèque,POINT (2.3359232 48.8433201997312),[12643 12769 12770 12895 12896]
243,2.3906357,48.7644070997508,Médiathèque de Thiais,94073,Thiais,library,Médiathèque,POINT (2.3906357 48.7644070997508),[13408 13534 13535 13660]
244,2.2610485,48.823777799736,Missing,92040,Issy-les-Moulineaux,library,Dépôt à livres,POINT (2.2610485 48.823777799736),[11637 11638 11763 11764 11889 11890]
245,2.8166459,48.3736061998472,Missing,77316,Moret-Loing-et-Orvanne,library,Dépôt à livres,POINT (2.8166459 48.3736061998472),[19499 19500 19625 19626 19752]
246,1.9556187,48.7545704997532,Médiathèque Aimé-Césaire,78644,La Verrière,library,Médiathèque,POINT (1.9556187 48.7545704997532),[7361 7487 7488 7613]
247,2.5685998,49.0925081996694,Bibliothèque Municipale,95580,Saint-Witz,library,Bibliothèque,POINT (2.5685998 49.0925081996694),[15891 15892 16017 16018 16143 16144]
248,2.4535332,48.8910791997193,Médiathèque Roger Gouhier,93053,Noisy-le-Sec,library,Médiathèque,POINT (2.4535332 48.8910791997193),[14276 14402 14528]
249,2.33156,48.7864661997453,Bibliothèque La Plaine,94016,Cachan,library,Bibliothèque,POINT (2.33156 48.7864661997453),[12649 12650 12775 12776 12902]
250,2.3200063,48.7881081997449,Bibliothèque Lamartine,94016,Cachan,library,Bibliothèque,POINT (2.3200063 48.7881081997449),[12523 12524 12649 12650]
251,2.2110957,48.7033260997659,Maison de quartier Jacques Audiberti,91477,Palaiseau,library,Bibliothèque,POINT (2.2110957 48.7033260997659),[10895 11020 11021 11146 11147]
252,2.9844286,48.3651438998493,Missing,77061,Cannes-Écluse,library,Bibliothèque,POINT (2.9844286 48.3651438998493),[21894 21895 22020 22021]
253,2.3871278,48.8454695997306,Saint-Éloi,75056,Paris,library,Bibliothèque,POINT (2.3871278 48.8454695997306),[13399 13525 13526 13651]
254,2.3777264,48.8459091997305,Bibliothèque Diderot,75056,Paris,library,Bibliothèque,POINT (2.3777264 48.8459091997305),[13273 13398 13399 13525]
255,2.3840327,48.8515627997291,Médiathèque Violette Leduc,75056,Paris,library,Médiathèque,POINT (2.3840327 48.8515627997291),[13398 13399 13524 13525 13650]
256,2.3791681,48.860235999727,Bibliothèque Parmentier,75056,Paris,library,Bibliothèque,POINT (2.3791681 48.860235999727),[13271 13272 13397 13398 13523 13524]
257,2.3591424,48.8534077997287,Bibliothèque Forney,75056,Paris,library,Bibliothèque,POINT (2.3591424 48.8534077997287),[13020 13146 13147 13272]
258,2.6658236,48.6851759997704,Mille Pages,77217,Grisy-Suisnes,library,Bibliothèque,POINT (2.6658236 48.6851759997704),[17323 17448 17449 17575]
259,2.1459922,48.8790535997223,Bibliothèque familiale,78190,Croissy-sur-Seine,library,Bibliothèque,POINT (2.1459922 48.8790535997223),[ 9993 10119 10120 10245 10246]
260,2.4757053,48.8509737997293,Médiathèque Louis Aragon,94033,Fontenay-sous-Bois,library,Médiathèque,POINT (2.4757053 48.8509737997293),[14658 14659 14784 14785 14910 14911]
261,2.6656295,48.763339199751,Missing,77350,Ozoir-la-Ferrière,library,Dépôt à livres,POINT (2.6656295 48.763339199751),[17314 17440 17441 17566]
262,2.6730581,48.7617054997514,Missing,77350,Ozoir-la-Ferrière,library,Dépôt à livres,POINT (2.6730581 48.7617054997514),[17440 17441 17566 17567 17692]
263,2.8600141,48.8847915997209,Bibliothèque,77128,Couilly-Pont-aux-Dames,library,Bibliothèque,POINT (2.8600141 48.8847915997209),[20072 20073 20198 20199]
264,1.933982,48.9673666997004,Missing,78140,Chapet,library,Bibliothèque,POINT (1.933982 48.9673666997004),[7085 7086 7211 7212]
265,2.3628157,48.7925088997438,Médiathèque Elsa-Triolet,94076,Villejuif,library,Médiathèque,POINT (2.3628157 48.7925088997438),[13027 13152 13153 13279]
266,2.3646661,48.8269853997352,Bibliothèque universitaire Pierre Mendès France,75056,Paris,library,Bibliothèque,POINT (2.3646661 48.8269853997352),[13023 13149 13150 13275 13276]
267,2.5879213,48.8410867997317,Médiathèque (club étudiant) - P101,77083,Champs-sur-Marne,library,Médiathèque,POINT (2.5879213 48.8410867997317),[16172 16297 16298 16423 16424]
268,2.177723,48.702737799766,Bibliothèque universitaire d'Orsay,91471,Orsay,library,Bibliothèque,POINT (2.177723 48.702737799766),[10517 10642 10643 10769]
269,2.3404264,48.8733856997237,Bibliothèque Drouot,75056,Paris,library,Bibliothèque,POINT (2.3404264 48.8733856997237),[12766 12891 12892 13018]
270,2.0406011,48.9322479997091,Médiathèque Christine-de-Pisan,78498,Poissy,library,Médiathèque,POINT (2.0406011 48.9322479997091),[8601 8602 8727 8728]
271,2.236025,48.8308057997343,Bibliothèque Le Forum,92012,Boulogne-Billancourt,library,Bibliothèque,POINT (2.236025 48.8308057997343),[11259 11384 11385 11510 11511]
272,2.2904114,48.6924586997686,Bibliothèque Boris Vian,91345,Longjumeau,library,Bibliothèque,POINT (2.2904114 48.6924586997686),[12030 12156 12157 12282]
273,2.2864983,48.8010199997417,Médiathèque Max-Pol Fouchet,92020,Châtillon,library,Médiathèque,POINT (2.2864983 48.8010199997417),[12018 12144 12270]
274,2.3565388,48.7824079997463,Bibliothèque Jeunesse Gérard-Philipe,94076,Villejuif,library,Bibliothèque,POINT (2.3565388 48.7824079997463),[13028 13154 13155 13280]
275,2.358959,48.8707057997244,Bibliothèque Medem,75056,Paris,library,Bibliothèque,POINT (2.358959 48.8707057997244),[13018 13019 13144 13145 13270]
276,2.3969266,48.823764699736,Médiathèque de Bercy,94018,Charenton-le-Pont,library,Médiathèque,POINT (2.3969266 48.823764699736),[13527 13528 13653 13654 13779 13780]
277,2.4179006,48.9139276997137,Bibliothèque universitaire Jean Dausset,93008,Bobigny,library,Bibliothèque,POINT (2.4179006 48.9139276997137),[13895 13896 14021 14022]
278,1.7971975,48.819933499737,Missing,78084,Boissy-sans-Avoir,library,Bibliothèque,POINT (1.7971975 48.819933499737),[5086 5211 5212 5337 5338]
279,2.3382508,48.8674546997252,Bibliothèque de l'Institut national d'histoire de l'art (INHA),75056,Paris,library,Bibliothèque,POINT (2.3382508 48.8674546997252),[12766 12767 12892 12893]
