,X,Y,ATM/Agence,com_insee,com_nom,Type,Type_détaillé,geometry,0
3051,2.5057847,48.6987005997671,bank,91114,Brunoy,banque,LCL,POINT (2.5057847 48.6987005997671),[15053 15054 15179 15180 15305 15306]
3052,2.5533461,48.8470295997303,bank,93051,Noisy-le-Grand,banque,,POINT (2.5533461 48.8470295997303),[15667 15792 15793 15918 15919]
3053,2.2778366,48.7248812997606,atm,91377,Massy,banque,,POINT (2.2778366 48.7248812997606),[11900 11901 12026 12027 12152 12153]
3054,2.4257222,48.7905782997443,atm,94002,Alfortville,banque,Banque Postale,POINT (2.4257222 48.7905782997443),[13909 14035 14036 14161 14162]
3055,2.4257147,48.7906665997442,atm,94002,Alfortville,banque,Banque Postale,POINT (2.4257147 48.7906665997442),[13909 14035 14036 14161 14162]
3056,2.3490881,48.8501498997295,bank,75056,Paris,banque,LCL,POINT (2.3490881 48.8501498997295),[12894 12895 13020 13021 13146 13147]
3057,2.3944096,48.8755020997232,atm,75056,Paris,banque,,POINT (2.3944096 48.8755020997232),[13521 13522 13647 13648 13774]
3058,2.3938948,48.8776121997227,atm,75056,Paris,banque,,POINT (2.3938948 48.8776121997227),[13521 13522 13647 13648 13773 13774]
3059,2.2284932,48.9145491997135,atm,92025,Colombes,banque,,POINT (2.2284932 48.9145491997135),[11123 11249 11250 11375 11376]
3060,2.2284522,48.9145332997135,bank,92025,Colombes,banque,CIC,POINT (2.2284522 48.9145332997135),[11123 11249 11250 11375 11376]
3061,2.2328569,48.9112975997143,atm,92025,Colombes,banque,,POINT (2.2328569 48.9112975997143),[11249 11250 11375 11376 11502]
3062,2.232824,48.9113211997143,atm,92025,Colombes,banque,,POINT (2.232824 48.9113211997143),[11249 11250 11375 11376 11502]
3063,2.305241,48.8349466997333,atm,75056,Paris,banque,,POINT (2.305241 48.8349466997333),[12266 12267 12392 12393 12518]
3064,2.2702421,48.6388950997819,bank,91425,Montlhéry,banque,Crédit Agricole,POINT (2.2702421 48.6388950997819),[11784 11910 11911 12036]
3065,2.2712191,48.6393096997818,bank,91425,Montlhéry,banque,BNP Paribas,POINT (2.2712191 48.6393096997818),[11784 11910 12036]
3066,2.3949049,48.8697087997246,bank,75056,Paris,banque,,POINT (2.3949049 48.8697087997246),[13522 13523 13648 13649 13774]
3067,2.4333805,48.8574657997277,bank,93048,Montreuil,banque,Crédit Agricole,POINT (2.4333805 48.8574657997277),[14028 14153 14154 14279 14280]
3068,2.370762,48.8536217997286,atm,75056,Paris,banque,,POINT (2.370762 48.8536217997286),[13146 13272 13273 13398]
3069,2.2274581,48.9159297997132,atm,92025,Colombes,banque,,POINT (2.2274581 48.9159297997132),[11123 11249 11250 11375 11376]
3070,2.3535908,48.8363614997329,atm,75056,Paris,banque,,POINT (2.3535908 48.8363614997329),[12896 13022 13023 13148]
3071,2.5145012,48.7933681997436,bank,94068,Saint-Maur-des-Fossés,banque,Crédit Agricole,POINT (2.5145012 48.7933681997436),[15169 15294 15295 15421]
3072,2.3129031,48.7728229997487,bank,92014,Bourg-la-Reine,banque,,POINT (2.3129031 48.7728229997487),[12399 12400 12525 12526 12651]
3073,2.3029733,48.8587675997274,bank,75056,Paris,banque,Société Générale,POINT (2.3029733 48.8587675997274),[12263 12264 12389 12390]
3074,2.3039311,48.8586193997274,bank,75056,Paris,banque,BNP Paribas,POINT (2.3039311 48.8586193997274),[12263 12264 12389 12390 12516]
3075,2.3051724,48.8546796997283,bank,75056,Paris,banque,LCL,POINT (2.3051724 48.8546796997283),[12264 12390 12391 12516]
3076,2.2578841,48.989225799695,bank,95219,Ermont,banque,Caisse d'Epargne,POINT (2.2578841 48.989225799695),[11619 11745 11746 11871]
3077,2.3191734,48.8517777997291,bank,75056,Paris,banque,,POINT (2.3191734 48.8517777997291),[12390 12516 12517 12642 12643]
3078,2.3183769,48.8473866997302,atm,75056,Paris,banque,Société Générale,POINT (2.3183769 48.8473866997302),[12391 12516 12517 12642 12643]
3079,2.403222,48.8473276997302,bank,75056,Paris,banque,CIC,POINT (2.403222 48.8473276997302),[13650 13651 13776 13777 13903]
3080,2.3526398,48.8368083997328,bank,75056,Paris,banque,HSBC,POINT (2.3526398 48.8368083997328),[12896 13022 13023 13148]
3081,2.238189,48.8269966997352,atm,92012,Boulogne-Billancourt,banque,BNP Paribas,POINT (2.238189 48.8269966997352),[11259 11385 11386 11511 11512]
3082,2.2380153,48.8262768997354,atm,92012,Boulogne-Billancourt,banque,Société Générale,POINT (2.2380153 48.8262768997354),[11259 11385 11386 11511 11512]
3083,2.2523591,48.9431129997064,atm,95018,Argenteuil,banque,,POINT (2.2523591 48.9431129997064),[11498 11624 11625 11750]
3084,2.2568885,48.9895313996949,bank,95219,Ermont,banque,LCL,POINT (2.2568885 48.9895313996949),[11493 11619 11745 11871]
3085,2.2579092,48.9895346996949,atm,95219,Ermont,banque,Société Générale,POINT (2.2579092 48.9895346996949),[11619 11745 11871]
3086,2.2616722,48.9898147996949,bank,95219,Ermont,banque,BRED/Banque populaire,POINT (2.2616722 48.9898147996949),[11619 11744 11745 11871]
3087,2.0031655,48.981038999697,bank,78624,Triel-sur-Seine,banque,LCL,POINT (2.0031655 48.981038999697),[7966 8091 8092 8218]
3088,2.6562463,48.7903325997443,bank,77390,Roissy-en-Brie,banque,BNP Paribas,POINT (2.6562463 48.7903325997443),[17185 17311 17312 17437]
3089,2.2422245,48.8334033997336,atm,92012,Boulogne-Billancourt,banque,HSBC,POINT (2.2422245 48.8334033997336),[11384 11385 11510 11511 11636 11637]
3090,2.3548169,48.8604868997269,bank,75056,Paris,banque,CIC,POINT (2.3548169 48.8604868997269),[12893 13019 13020 13145 13146]
3091,2.1821294,48.7849012997457,bank,78640,Vélizy-Villacoublay,banque,Crédit Agricole,POINT (2.1821294 48.7849012997457),[10508 10633 10634 10759 10760]
3092,2.6141683,48.8457405997306,bank,77337,Noisiel,banque,Banque Postale,POINT (2.6141683 48.8457405997306),[16549 16675 16676 16801]
3093,2.3549287,48.8778635997226,bank,75056,Paris,banque,,POINT (2.3549287 48.8778635997226),[13017 13018 13143 13144]
3094,2.4084266,48.8637903997261,bank,75056,Paris,banque,BNP Paribas,POINT (2.4084266 48.8637903997261),[13649 13775 13901]
3095,2.3258904,48.8275389997351,atm,75056,Paris,banque,,POINT (2.3258904 48.8275389997351),[12519 12645 12646 12771]
3096,2.2492147,48.8770236997228,atm,92051,Neuilly-sur-Seine,banque,HSBC,POINT (2.2492147 48.8770236997228),[11505 11506 11631 11632]
3097,2.1177714,48.8329318997338,bank,78158,Le Chesnay-Rocquencourt,banque,Société Générale,POINT (2.1177714 48.8329318997338),[9620 9621 9746 9747 9872 9873]
3098,2.2626268,48.8393766997322,atm,75056,Paris,banque,Crédit Agricole,POINT (2.2626268 48.8393766997322),[11636 11761 11762 11887 11888]
3099,2.2583641,48.8380182997325,atm,75056,Paris,banque,Société Générale,POINT (2.2583641 48.8380182997325),[11635 11636 11761 11762 11888]
3100,2.2524085,48.9239502997112,atm,92025,Colombes,banque,,POINT (2.2524085 48.9239502997112),[11500 11501 11626 11627 11752 11753]
3101,2.0625512,48.8010857997416,bank,78545,Saint-Cyr-l'École,banque,BRED/Banque populaire,POINT (2.0625512 48.8010857997416),[8868 8993 8994 9120]
3102,2.5231771,48.8820362997216,bank,93077,Villemomble,banque,LCL,POINT (2.5231771 48.8820362997216),[15285 15410 15411 15537]
3103,2.364,48.8267721997353,atm,75056,Paris,banque,LCL,POINT (2.364 48.8267721997353),[13023 13149 13150 13275 13276]
3104,2.2524741,48.9215425997118,atm,92025,Colombes,banque,,POINT (2.2524741 48.9215425997118),[11500 11501 11626 11627 11752 11753]
3105,2.2866402,48.88834679972,atm,92044,Levallois-Perret,banque,Caisse d'Epargne,POINT (2.2866402 48.88834679972),[12008 12009 12134 12135 12260]
3106,2.3039229,48.9026721997165,atm,92024,Clichy,banque,,POINT (2.3039229 48.9026721997165),[12258 12259 12384 12385 12511]
3107,2.2706632,48.9817763996968,atm,95219,Ermont,banque,LCL,POINT (2.2706632 48.9817763996968),[11746 11871 11872 11998]
3108,2.2711446,48.9817069996969,atm,95203,Eaubonne,banque,BNP Paribas,POINT (2.2711446 48.9817069996969),[11746 11871 11872 11998]
3109,2.0279843,48.618098999787,atm,78087,Bonnelles,banque,,POINT (2.0279843 48.618098999787),[8384 8385 8510 8511 8636 8637]
3110,2.2495453,48.8352812997332,atm,92012,Boulogne-Billancourt,banque,Crédit Agricole,POINT (2.2495453 48.8352812997332),[11510 11511 11636 11637 11762]
3111,2.2418499,48.8914816997192,bank,92026,Courbevoie,banque,HSBC,POINT (2.2418499 48.8914816997192),[11378 11503 11504 11630]
3112,2.7740278,48.8543646997284,bank,77449,Serris,banque,Société Générale,POINT (2.7740278 48.8543646997284),[18816 18942 18943 19068]
3113,2.1146418,48.6883749997696,bank,91272,Gif-sur-Yvette,banque,BNP Paribas,POINT (2.1146418 48.6883749997696),[9636 9637 9762 9763]
3114,2.2570323,48.9894925996949,atm,95219,Ermont,banque,LCL,POINT (2.2570323 48.9894925996949),[11493 11619 11745 11871]
3115,2.3337424,48.8679349997251,bank,75056,Paris,banque,,POINT (2.3337424 48.8679349997251),[12640 12641 12766 12767 12892 12893]
3116,2.3335789,48.868271099725,bank,75056,Paris,banque,LCL,POINT (2.3335789 48.868271099725),[12640 12641 12766 12767 12892 12893]
3117,2.3335415,48.8670195997253,bank,75056,Paris,banque,,POINT (2.3335415 48.8670195997253),[12640 12641 12766 12767 12892 12893]
3118,2.2555675,48.9480594997052,bank,95018,Argenteuil,banque,,POINT (2.2555675 48.9480594997052),[11498 11623 11624 11749 11750]
3119,2.3108837,48.8455267997306,atm,75056,Paris,banque,CIC,POINT (2.3108837 48.8455267997306),[12265 12391 12517 12643]
3120,2.3592497,48.836034499733,atm,75056,Paris,banque,,POINT (2.3592497 48.836034499733),[13022 13148 13149 13274]
3121,2.3451809,48.7845634997458,bank,94038,L'Haÿ-les-Roses,banque,,POINT (2.3451809 48.7845634997458),[12776 12901 12902 13027 13028]
3122,2.3139527,48.8870474997203,bank,75056,Paris,banque,LCL,POINT (2.3139527 48.8870474997203),[12386 12387 12512 12513 12638 12639]
3123,2.6071587,48.799775299742,bank,77373,Pontault-Combault,banque,Caisse d'Epargne,POINT (2.6071587 48.799775299742),[16428 16554 16555 16680 16681]
3124,2.6075646,48.7999477997419,bank,77373,Pontault-Combault,banque,BRED/Banque populaire,POINT (2.6075646 48.7999477997419),[16428 16554 16555 16680 16681]
3125,2.2294267,48.642498999781,atm,91363,Marcoussis,banque,,POINT (2.2294267 48.642498999781),[11279 11280 11405 11406]
3126,2.194194,48.9694681996999,bank,95176,Cormeilles-en-Parisis,banque,BNP Paribas,POINT (2.194194 48.9694681996999),[10739 10740 10865 10866]
3127,2.283913,48.9062954997156,atm,92004,Asnières-sur-Seine,banque,BNP Paribas,POINT (2.283913 48.9062954997156),[12006 12007 12132 12133]
3128,2.2609225,48.9910569996945,atm,95219,Ermont,banque,Banque Postale,POINT (2.2609225 48.9910569996945),[11619 11744 11745 11871]
3129,2.3218519,48.8840238997211,bank,75056,Paris,banque,BNP Paribas,POINT (2.3218519 48.8840238997211),[12512 12513 12638 12639 12765]
3130,2.2575005,48.989350099695,atm,95219,Ermont,banque,BNP Paribas,POINT (2.2575005 48.989350099695),[11619 11745 11871]
3131,2.2574504,48.989366999695,bank,95219,Ermont,banque,BNP Paribas,POINT (2.2574504 48.989366999695),[11619 11745 11871]
3132,2.2587643,48.9996557996924,atm,95574,Saint-Prix,banque,,POINT (2.2587643 48.9996557996924),[11617 11618 11743 11744 11870]
3133,2.3384816,48.7788841997472,bank,94038,L'Haÿ-les-Roses,banque,Caisse d'Epargne,POINT (2.3384816 48.7788841997472),[12776 12777 12902 12903]
3134,2.3766356,48.3942575998422,bank,91359,Maisse,banque,,POINT (2.3766356 48.3942575998422),[13323 13324 13449 13450 13575]
3135,2.2378153,48.8921561997191,atm,92062,Puteaux,banque,Société Générale,POINT (2.2378153 48.8921561997191),[11252 11377 11378 11503 11504]
3136,2.2613634,48.9898662996948,atm,95219,Ermont,banque,Crédit Agricole,POINT (2.2613634 48.9898662996948),[11619 11744 11745 11871]
3137,2.2613989,48.9898605996948,bank,95219,Ermont,banque,Crédit Agricole,POINT (2.2613989 48.9898605996948),[11619 11744 11745 11871]
3138,2.3244281,48.8739629997236,bank,75056,Paris,banque,,POINT (2.3244281 48.8739629997236),[12514 12639 12640 12766]
3139,2.360005,48.7621431997513,bank,94021,Chevilly-Larue,banque,,POINT (2.360005 48.7621431997513),[13030 13031 13156 13157 13282 13283]
3140,2.0693968,48.9612471997019,bank,78005,Achères,banque,LCL,POINT (2.0693968 48.9612471997019),[8976 8977 9102 9103 9228]
3141,2.0693096,48.9613791997019,bank,78005,Achères,banque,Caisse d'Epargne,POINT (2.0693096 48.9613791997019),[8976 8977 9102 9103 9228]
3142,2.0686498,48.9603831997021,bank,78005,Achères,banque,Société Générale,POINT (2.0686498 48.9603831997021),[8976 8977 9102 9103 9228]
3143,2.3090076,48.8267038997353,atm,75056,Paris,banque,,POINT (2.3090076 48.8267038997353),[12267 12393 12394 12519 12520]
3144,2.3089086,48.8266743997353,bank,75056,Paris,banque,Crédit Agricole,POINT (2.3089086 48.8266743997353),[12267 12393 12394 12519 12520]
3145,2.1367586,48.6993407997669,atm,91272,Gif-sur-Yvette,banque,BNP Paribas,POINT (2.1367586 48.6993407997669),[ 9887 10013 10014 10139 10140]
3146,2.1355493,48.7013738997664,atm,91272,Gif-sur-Yvette,banque,,POINT (2.1355493 48.7013738997664),[ 9887 10013 10014 10139]
3147,2.1357468,48.7014078997664,atm,91272,Gif-sur-Yvette,banque,,POINT (2.1357468 48.7014078997664),[ 9887 10013 10014 10139]
3148,2.4193063,48.735021099758,bank,94077,Villeneuve-le-Roi,banque,LCL,POINT (2.4193063 48.735021099758),[13915 13916 14041 14042]
3149,2.4224571,48.735249899758,bank,94077,Villeneuve-le-Roi,banque,Crédit Agricole,POINT (2.4224571 48.735249899758),[13915 13916 14041 14042 14167 14168]
3150,2.3266284,48.8796785997222,bank,75056,Paris,banque,HSBC,POINT (2.3266284 48.8796785997222),[12513 12639 12640 12765 12766]
3151,2.2728127,48.9153714997133,bank,92009,Bois-Colombes,banque,,POINT (2.2728127 48.9153714997133),[11753 11879 11880 12005 12006]
3152,2.2137565,48.9266332997105,bank,95063,Bezons,banque,BRED/Banque populaire,POINT (2.2137565 48.9266332997105),[10996 11122 11248]
3153,2.3054411,48.6357863997826,bank,91570,Saint-Michel-sur-Orge,banque,LCL,POINT (2.3054411 48.6357863997826),[12288 12289 12414 12415 12540 12541]
3154,2.3061792,48.6356792997826,atm,91570,Saint-Michel-sur-Orge,banque,,POINT (2.3061792 48.6356792997826),[12288 12289 12414 12415 12540 12541]
3155,2.3061056,48.6357123997827,bank,91570,Saint-Michel-sur-Orge,banque,Crédit Mutuel,POINT (2.3061056 48.6357123997827),[12288 12289 12414 12415 12540 12541]
3156,2.3976516,48.8385890997324,bank,75056,Paris,banque,Caisse d'Epargne,POINT (2.3976516 48.8385890997324),[13526 13651 13652 13777 13778]
3157,2.1963679,48.8951300997183,bank,92050,Nanterre,banque,BNP Paribas,POINT (2.1963679 48.8951300997183),[10747 10748 10873 10874 10999 11000]
3158,2.1956897,48.8940682997186,bank,92050,Nanterre,banque,LCL,POINT (2.1956897 48.8940682997186),[10747 10748 10873 10874 11000]
3159,2.195933,48.8940312997186,bank,92050,Nanterre,banque,Caisse d'Epargne,POINT (2.195933 48.8940312997186),[10747 10748 10873 10874 11000]
3160,2.1959371,48.8931331997188,bank,92050,Nanterre,banque,Société Générale,POINT (2.1959371 48.8931331997188),[10747 10748 10873 10874 11000]
3161,2.5702907,48.317604699861,bank,77088,La Chapelle-la-Reine,banque,Crédit Agricole,POINT (2.5702907 48.317604699861),[15978 16103 16104 16229 16230]
3162,2.2670586,48.8830232997213,bank,92051,Neuilly-sur-Seine,banque,Société Générale,POINT (2.2670586 48.8830232997213),[11756 11757 11882 11883 12009]
3163,2.2763827,48.8800876997221,atm,92051,Neuilly-sur-Seine,banque,,POINT (2.2763827 48.8800876997221),[11883 11884 12009 12010 12135]
3164,2.2877361,48.8830030997213,bank,75056,Paris,banque,LCL,POINT (2.2877361 48.8830030997213),[12009 12134 12135 12261]
3165,2.4036942,48.8828823997214,bank,93061,Le Pré-Saint-Gervais,banque,LCL,POINT (2.4036942 48.8828823997214),[13647 13772 13773 13899]
3166,2.2605801,48.8426071997314,atm,75056,Paris,banque,HSBC,POINT (2.2605801 48.8426071997314),[11635 11636 11761 11762 11887 11888]
3167,2.2925853,48.8257809997355,bank,92075,Vanves,banque,BNP Paribas,POINT (2.2925853 48.8257809997355),[12015 12141 12142 12267 12268]
3168,2.2947698,48.8247794997358,bank,92075,Vanves,banque,Société Générale,POINT (2.2947698 48.8247794997358),[12141 12142 12267 12268 12393]
3169,2.2800951,48.8260252997355,bank,92040,Issy-les-Moulineaux,banque,Crédit Agricole,POINT (2.2800951 48.8260252997355),[11889 12015 12016 12141 12142]
3170,2.3872867,48.8472066997302,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3872867 48.8472066997302),[13399 13524 13525 13651]
3171,2.4962972,48.9434456997064,bank,93005,Aulnay-sous-Bois,banque,Caisse d'Epargne,POINT (2.4962972 48.9434456997064),[14900 15026 15027 15152]
3172,2.2423246,48.8273734997352,atm,92012,Boulogne-Billancourt,banque,BRED/Banque populaire,POINT (2.2423246 48.8273734997352),[11385 11511 11512 11637]
3173,2.738479,48.7399641997568,bank,77215,Gretz-Armainvilliers,banque,Crédit Agricole,POINT (2.738479 48.7399641997568),[18325 18450 18451 18577]
3174,2.7654656,48.7402180997568,atm,77470,Tournan-en-Brie,banque,,POINT (2.7654656 48.7402180997568),[18703 18828 18829 18954 18955]
3175,2.1985282,49.0067332996907,atm,95424,Montigny-lès-Cormeilles,banque,CIC,POINT (2.1985282 49.0067332996907),[10735 10861 10862 10987]
3176,2.2606294,48.8176093997376,atm,92040,Issy-les-Moulineaux,banque,Banque Postale,POINT (2.2606294 48.8176093997376),[11638 11764 11765 11890]
3177,2.1949086,48.8903790997195,bank,92050,Nanterre,banque,BNP Paribas,POINT (2.1949086 48.8903790997195),[10748 10874 10875 11000]
3178,2.1951591,48.8903405997195,bank,92050,Nanterre,banque,Crédit Agricole,POINT (2.1951591 48.8903405997195),[10748 10874 10875 11000]
3179,2.7455429,48.856069199728,atm,77085,Chanteloup-en-Brie,banque,,POINT (2.7455429 48.856069199728),[18438 18563 18564 18690]
3180,2.3267023,48.8699760997246,bank,75056,Paris,banque,CIC,POINT (2.3267023 48.8699760997246),[12514 12640 12641 12766 12767]
3181,2.5628992,49.0029466996916,atm,93073,Tremblay-en-France,banque,,POINT (2.5628992 49.0029466996916),[15901 15902 16027 16028]
3182,2.4737378,48.8350626997332,bank,94052,Nogent-sur-Marne,banque,BRED/Banque populaire,POINT (2.4737378 48.8350626997332),[14660 14661 14786 14787 14912]
3183,2.4747203,48.8354380997331,bank,94052,Nogent-sur-Marne,banque,BNP Paribas,POINT (2.4747203 48.8354380997331),[14660 14661 14786 14787 14912]
3184,2.4746443,48.8356213997331,atm,94052,Nogent-sur-Marne,banque,,POINT (2.4746443 48.8356213997331),[14660 14661 14786 14787 14912]
3185,2.4722584,48.8355584997331,bank,94052,Nogent-sur-Marne,banque,,POINT (2.4722584 48.8355584997331),[14534 14660 14661 14786 14787]
3186,2.2677236,48.747272899755,bank,91645,Verrières-le-Buisson,banque,LCL,POINT (2.2677236 48.747272899755),[11772 11897 11898 12024]
3187,2.4242683,48.6298412997841,bank,91228,Évry-Courcouronnes,banque,BRED/Banque populaire,POINT (2.4242683 48.6298412997841),[13927 14053 14054 14179]
3188,2.1241428,48.6239106997856,atm,91111,Briis-sous-Forges,banque,,POINT (2.1241428 48.6239106997856),[ 9769  9770  9895  9896 10022]
3189,2.1240929,48.6238051997856,bank,91111,Briis-sous-Forges,banque,Crédit Agricole,POINT (2.1240929 48.6238051997856),[ 9769  9770  9895  9896 10022]
3190,2.2199406,48.7807737997467,atm,78640,Vélizy-Villacoublay,banque,LCL,POINT (2.2199406 48.7807737997467),[11012 11138 11139 11264 11265]
3191,2.2483005,48.8292194997347,atm,92012,Boulogne-Billancourt,banque,Société Générale,POINT (2.2483005 48.8292194997347),[11510 11511 11636 11637 11763]
3192,2.0982661,48.6285553997844,atm,91249,Forges-les-Bains,banque,,POINT (2.0982661 48.6285553997844),[9391 9392 9517 9518 9643]
3193,2.7817377,48.8553302997282,atm,77449,Serris,banque,,POINT (2.7817377 48.8553302997282),[18942 19067 19068 19194]
3194,2.1360957,48.795788299743,atm,78646,Versailles,banque,Société Générale,POINT (2.1360957 48.795788299743),[ 9876  9877 10002 10003 10128 10129]
